sequence,seq_type,method,pair,baseline_idx,ratio,num_matches,num_correct,num_ground_truth
v_gardens,viewpoint,orb,1_4,4,0.65,372,362,1631
v_gardens,viewpoint,orb,1_4,4,0.7,459,444,1631
v_gardens,viewpoint,orb,1_4,4,0.75,579,551,1631
v_gardens,viewpoint,orb,1_4,4,0.8,704,656,1631
v_gardens,viewpoint,orb,1_4,4,0.85,869,777,1631
v_gardens,viewpoint,orb,1_4,4,0.9,1036,882,1631
v_gardens,viewpoint,orb,1_4,4,0.95,1376,1029,1631
v_gardens,viewpoint,orb,1_4,4,0.99,1874,1132,1631
v_gardens,viewpoint,orb,1_5,5,0.5,2,1,1168
v_gardens,viewpoint,orb,1_5,5,0.55,3,2,1168
v_gardens,viewpoint,orb,1_5,5,0.6,7,4,1168
v_gardens,viewpoint,orb,1_5,5,0.65,11,6,1168
v_gardens,viewpoint,orb,1_5,5,0.7,23,12,1168
v_gardens,viewpoint,orb,1_5,5,0.75,46,20,1168
v_gardens,viewpoint,orb,1_5,5,0.8,85,27,1168
v_gardens,viewpoint,orb,1_5,5,0.85,189,54,1168
v_gardens,viewpoint,orb,1_5,5,0.9,381,78,1168
v_gardens,viewpoint,orb,1_5,5,0.95,883,125,1168
v_gardens,viewpoint,orb,1_5,5,0.99,1787,180,1168
v_gardens,viewpoint,orb,1_6,6,0.5,150,144,1619
v_gardens,viewpoint,orb,1_6,6,0.55,242,232,1619
v_gardens,viewpoint,orb,1_6,6,0.6,332,318,1619
v_gardens,viewpoint,orb,1_6,6,0.65,439,418,1619
v_gardens,viewpoint,orb,1_6,6,0.7,555,523,1619
v_gardens,viewpoint,orb,1_6,6,0.75,674,632,1619
v_gardens,viewpoint,orb,1_6,6,0.8,807,741,1619
v_gardens,viewpoint,orb,1_6,6,0.85,943,842,1619
v_gardens,viewpoint,orb,1_6,6,0.9,1166,975,1619
v_gardens,viewpoint,orb,1_6,6,0.95,1465,1085,1619
v_gardens,viewpoint,orb,1_6,6,0.99,1900,1174,1619
v_grace,viewpoint,sift,1_2,2,0.5,1091,1063,2771
v_grace,viewpoint,sift,1_2,2,0.55,1265,1224,2771
v_grace,viewpoint,sift,1_2,2,0.6,1397,1342,2771
v_grace,viewpoint,sift,1_2,2,0.65,1558,1476,2771
v_grace,viewpoint,sift,1_2,2,0.7,1711,1579,2771
v_grace,viewpoint,sift,1_2,2,0.75,1887,1679,2771
v_grace,viewpoint,sift,1_2,2,0.8,2061,1756,2771
v_grace,viewpoint,sift,1_2,2,0.85,2333,1838,2771
v_grace,viewpoint,sift,1_2,2,0.9,2681,1904,2771
v_grace,viewpoint,sift,1_2,2,0.95,3276,1978,2771
v_grace,viewpoint,sift,1_2,2,0.99,4001,2021,2771
v_grace,viewpoint,sift,1_3,3,0.5,518,499,2611
v_grace,viewpoint,sift,1_3,3,0.55,644,612,2611
v_grace,viewpoint,sift,1_3,3,0.6,803,747,2611
v_grace,viewpoint,sift,1_3,3,0.65,961,868,2611
v_grace,viewpoint,sift,1_3,3,0.7,1133,982,2611
v_grace,viewpoint,sift,1_3,3,0.75,1310,1085,2611
v_grace,viewpoint,sift,1_3,3,0.8,1528,1166,2611
v_grace,viewpoint,sift,1_3,3,0.85,1867,1249,2611
v_grace,viewpoint,sift,1_3,3,0.9,2308,1315,2611
v_grace,viewpoint,sift,1_3,3,0.95,3015,1394,2611
v_grace,viewpoint,sift,1_3,3,0.99,3939,1460,2611
v_grace,viewpoint,sift,1_4,4,0.5,180,168,2313
v_grace,viewpoint,sift,1_4,4,0.55,238,210,2313
v_grace,viewpoint,sift,1_4,4,0.6,328,271,2313
v_grace,viewpoint,sift,1_4,4,0.65,428,330,2313
v_grace,viewpoint,sift,1_4,4,0.7,568,416,2313
v_grace,viewpoint,sift,1_4,4,0.75,766,505,2313
v_grace,viewpoint,sift,1_4,4,0.8,998,589,2313
v_grace,viewpoint,sift,1_4,4,0.85,1329,666,2313
v_grace,viewpoint,sift,1_4,4,0.9,1855,747,2313
v_grace,viewpoint,sift,1_4,4,0.95,2707,836,2313
v_grace,viewpoint,sift,1_4,4,0.99,3870,888,2313
v_grace,viewpoint,sift,1_5,5,0.5,38,17,2016
v_grace,viewpoint,sift,1_5,5,0.55,60,27,2016
v_grace,viewpoint,sift,1_5,5,0.6,92,44,2016
v_grace,viewpoint,sift,1_5,5,0.65,162,67,2016
v_grace,viewpoint,sift,1_5,5,0.7,249,95,2016
v_grace,viewpoint,sift,1_5,5,0.75,402,132,2016
v_grace,viewpoint,sift,1_5,5,0.8,598,175,2016
v_grace,viewpoint,sift,1_5,5,0.85,918,211,2016
v_grace,viewpoint,sift,1_5,5,0.9,1479,254,2016
v_grace,viewpoint,sift,1_5,5,0.95,2442,299,2016
v_grace,viewpoint,sift,1_5,5,0.99,3777,341,2016
v_grace,viewpoint,sift,1_6,6,0.5,7,1,1580
v_grace,viewpoint,sift,1_6,6,0.55,15,2,1580
v_grace,viewpoint,sift,1_6,6,0.6,42,5,1580
v_grace,viewpoint,sift,1_6,6,0.65,73,7,1580
v_grace,viewpoint,sift,1_6,6,0.7,121,8,1580
v_grace,viewpoint,sift,1_6,6,0.75,221,10,1580
v_grace,viewpoint,sift,1_6,6,0.8,383,14,1580
v_grace,viewpoint,sift,1_6,6,0.85,643,24,1580
v_grace,viewpoint,sift,1_6,6,0.9,1210,35,1580
v_grace,viewpoint,sift,1_6,6,0.95,2230,57,1580
v_grace,viewpoint,sift,1_6,6,0.99,3756,73,1580
v_grace,viewpoint,orb,1_2,2,0.5,281,264,1752
v_grace,viewpoint,orb,1_2,2,0.55,381,347,1752
v_grace,viewpoint,orb,1_2,2,0.6,487,444,1752
v_grace,viewpoint,orb,1_2,2,0.65,610,540,1752
v_grace,viewpoint,orb,1_2,2,0.7,723,629,1752
v_grace,viewpoint,orb,1_2,2,0.75,851,718,1752
v_grace,viewpoint,orb,1_2,2,0.8,971,784,1752
v_grace,viewpoint,orb,1_2,2,0.85,1115,858,1752
v_grace,viewpoint,orb,1_2,2,0.9,1331,962,1752
v_grace,viewpoint,orb,1_2,2,0.95,1612,1046,1752
v_grace,viewpoint,orb,1_2,2,0.99,1921,1112,1752
v_grace,viewpoint,orb,1_3,3,0.5,80,74,1627
v_grace,viewpoint,orb,1_3,3,0.55,120,110,1627
v_grace,viewpoint,orb,1_3,3,0.6,187,159,1627
v_grace,viewpoint,orb,1_3,3,0.65,254,210,1627
v_grace,viewpoint,orb,1_3,3,0.7,359,285,1627
v_grace,viewpoint,orb,1_3,3,0.75,455,342,1627
v_grace,viewpoint,orb,1_3,3,0.8,621,431,1627
v_grace,viewpoint,orb,1_3,3,0.85,806,531,1627
v_grace,viewpoint,orb,1_3,3,0.9,1056,629,1627
v_grace,viewpoint,orb,1_3,3,0.95,1439,735,1627
v_grace,viewpoint,orb,1_3,3,0.99,1884,815,1627
v_grace,viewpoint,orb,1_4,4,0.5,15,8,1428
v_grace,viewpoint,orb,1_4,4,0.55,35,22,1428
v_grace,viewpoint,orb,1_4,4,0.6,56,34,1428
v_grace,viewpoint,orb,1_4,4,0.65,93,58,1428
v_grace,viewpoint,orb,1_4,4,0.7,147,91,1428
v_grace,viewpoint,orb,1_4,4,0.75,223,128,1428
v_grace,viewpoint,orb,1_4,4,0.8,333,174,1428
v_grace,viewpoint,orb,1_4,4,0.85,505,227,1428
v_grace,viewpoint,orb,1_4,4,0.9,771,286,1428
v_grace,viewpoint,orb,1_4,4,0.95,1201,370,1428
v_grace,viewpoint,orb,1_4,4,0.99,1831,452,1428
v_grace,viewpoint,orb,1_5,5,0.5,5,0,1134
v_grace,viewpoint,orb,1_5,5,0.55,14,1,1134
v_grace,viewpoint,orb,1_5,5,0.6,25,2,1134
v_grace,viewpoint,orb,1_5,5,0.65,45,6,1134
v_grace,viewpoint,orb,1_5,5,0.7,77,8,1134
v_grace,viewpoint,orb,1_5,5,0.75,122,12,1134
v_grace,viewpoint,orb,1_5,5,0.8,211,28,1134
v_grace,viewpoint,orb,1_5,5,0.85,367,41,1134
v_grace,viewpoint,orb,1_5,5,0.9,623,70,1134
v_grace,viewpoint,orb,1_5,5,0.95,1090,95,1134
v_grace,viewpoint,orb,1_5,5,0.99,1810,118,1134
v_grace,viewpoint,orb,1_6,6,0.5,0,0,888
v_grace,viewpoint,orb,1_6,6,0.55,2,1,888
v_grace,viewpoint,orb,1_6,6,0.6,4,1,888
v_grace,viewpoint,orb,1_6,6,0.65,4,1,888
v_grace,viewpoint,orb,1_6,6,0.7,19,2,888
v_grace,viewpoint,orb,1_6,6,0.75,36,3,888
v_grace,viewpoint,orb,1_6,6,0.8,95,9,888
v_grace,viewpoint,orb,1_6,6,0.85,190,12,888
v_grace,viewpoint,orb,1_6,6,0.9,418,18,888
v_grace,viewpoint,orb,1_6,6,0.95,918,26,888
v_grace,viewpoint,orb,1_6,6,0.99,1773,37,888
v_graffiti,viewpoint,sift,1_2,2,0.5,764,760,1477
v_graffiti,viewpoint,sift,1_2,2,0.55,836,828,1477
v_graffiti,viewpoint,sift,1_2,2,0.6,909,898,1477
v_graffiti,viewpoint,sift,1_2,2,0.65,976,955,1477
v_graffiti,viewpoint,sift,1_2,2,0.7,1030,990,1477
v_graffiti,viewpoint,sift,1_2,2,0.75,1099,1023,1477
v_graffiti,viewpoint,sift,1_2,2,0.8,1179,1056,1477
v_graffiti,viewpoint,sift,1_2,2,0.85,1291,1080,1477
v_graffiti,viewpoint,sift,1_2,2,0.9,1516,1099,1477
v_graffiti,viewpoint,sift,1_2,2,0.95,1907,1122,1477
v_graffiti,viewpoint,sift,1_2,2,0.99,2466,1140,1477
v_graffiti,viewpoint,sift,1_3,3,0.5,75,64,1388
v_graffiti,viewpoint,sift,1_3,3,0.55,126,108,1388
v_graffiti,viewpoint,sift,1_3,3,0.6,196,164,1388
v_graffiti,viewpoint,sift,1_3,3,0.65,284,234,1388
v_graffiti,viewpoint,sift,1_3,3,0.7,378,300,1388
v_graffiti,viewpoint,sift,1_3,3,0.75,520,384,1388
v_graffiti,viewpoint,sift,1_3,3,0.8,675,456,1388
v_graffiti,viewpoint,sift,1_3,3,0.85,878,533,1388
v_graffiti,viewpoint,sift,1_3,3,0.9,1158,601,1388
v_graffiti,viewpoint,sift,1_3,3,0.95,1701,668,1388
v_graffiti,viewpoint,sift,1_3,3,0.99,2394,709,1388
v_graffiti,viewpoint,sift,1_4,4,0.5,3,3,1034
v_graffiti,viewpoint,sift,1_4,4,0.55,11,9,1034
v_graffiti,viewpoint,sift,1_4,4,0.6,24,14,1034
v_graffiti,viewpoint,sift,1_4,4,0.65,45,21,1034
v_graffiti,viewpoint,sift,1_4,4,0.7,79,34,1034
v_graffiti,viewpoint,sift,1_4,4,0.75,139,50,1034
v_graffiti,viewpoint,sift,1_4,4,0.8,231,74,1034
v_graffiti,viewpoint,sift,1_4,4,0.85,392,103,1034
v_graffiti,viewpoint,sift,1_4,4,0.9,719,141,1034
v_graffiti,viewpoint,sift,1_4,4,0.95,1351,175,1034
v_graffiti,viewpoint,sift,1_4,4,0.99,2307,224,1034
v_graffiti,viewpoint,sift,1_5,5,0.5,1,0,806
v_graffiti,viewpoint,sift,1_5,5,0.55,4,0,806
v_graffiti,viewpoint,sift,1_5,5,0.6,10,1,806
v_graffiti,viewpoint,sift,1_5,5,0.65,15,1,806
v_graffiti,viewpoint,sift,1_5,5,0.7,30,1,806
v_graffiti,viewpoint,sift,1_5,5,0.75,87,2,806
v_graffiti,viewpoint,sift,1_5,5,0.8,155,6,806
v_graffiti,viewpoint,sift,1_5,5,0.85,289,7,806
v_graffiti,viewpoint,sift,1_5,5,0.9,577,15,806
v_graffiti,viewpoint,sift,1_5,5,0.95,1209,29,806
v_graffiti,viewpoint,sift,1_5,5,0.99,2242,42,806
v_graffiti,viewpoint,sift,1_6,6,0.5,2,0,875
v_graffiti,viewpoint,sift,1_6,6,0.55,4,0,875
v_graffiti,viewpoint,sift,1_6,6,0.6,7,0,875
v_graffiti,viewpoint,sift,1_6,6,0.65,15,0,875
v_graffiti,viewpoint,sift,1_6,6,0.7,26,1,875
v_graffiti,viewpoint,sift,1_6,6,0.75,49,1,875
v_graffiti,viewpoint,sift,1_6,6,0.8,104,1,875
v_graffiti,viewpoint,sift,1_6,6,0.85,223,2,875
v_graffiti,viewpoint,sift,1_6,6,0.9,483,4,875
v_graffiti,viewpoint,sift,1_6,6,0.95,1141,7,875
v_graffiti,viewpoint,sift,1_6,6,0.99,2263,10,875
v_graffiti,viewpoint,orb,1_2,2,0.5,198,193,1677
v_graffiti,viewpoint,orb,1_2,2,0.55,302,294,1677
v_graffiti,viewpoint,orb,1_2,2,0.6,393,382,1677
v_graffiti,viewpoint,orb,1_2,2,0.65,497,481,1677
v_graffiti,viewpoint,orb,1_2,2,0.7,602,579,1677
v_graffiti,viewpoint,orb,1_2,2,0.75,716,680,1677
v_graffiti,viewpoint,orb,1_2,2,0.8,865,803,1677
v_graffiti,viewpoint,orb,1_2,2,0.85,1040,936,1677
v_graffiti,viewpoint,orb,1_2,2,0.9,1232,1040,1677
v_graffiti,viewpoint,orb,1_2,2,0.95,1500,1137,1677
v_graffiti,viewpoint,orb,1_2,2,0.99,1903,1212,1677
v_graffiti,viewpoint,orb,1_3,3,0.5,13,11,1538
v_graffiti,viewpoint,orb,1_3,3,0.55,23,19,1538
v_graffiti,viewpoint,orb,1_3,3,0.6,44,33,1538
v_graffiti,viewpoint,orb,1_3,3,0.65,78,58,1538
v_graffiti,viewpoint,orb,1_3,3,0.7,128,94,1538
v_graffiti,viewpoint,orb,1_3,3,0.75,193,144,1538
v_graffiti,viewpoint,orb,1_3,3,0.8,286,193,1538
v_graffiti,viewpoint,orb,1_3,3,0.85,435,271,1538
v_graffiti,viewpoint,orb,1_3,3,0.9,701,363,1538
v_graffiti,viewpoint,orb,1_3,3,0.95,1146,483,1538
v_graffiti,viewpoint,orb,1_3,3,0.99,1810,583,1538
v_graffiti,viewpoint,orb,1_4,4,0.5,0,0,1252
v_graffiti,viewpoint,orb,1_4,4,0.55,0,0,1252
v_graffiti,viewpoint,orb,1_4,4,0.6,0,0,1252
v_graffiti,viewpoint,orb,1_4,4,0.65,9,2,1252
v_graffiti,viewpoint,orb,1_4,4,0.7,17,7,1252
v_graffiti,viewpoint,orb,1_4,4,0.75,46,13,1252
v_graffiti,viewpoint,orb,1_4,4,0.8,94,25,1252
v_graffiti,viewpoint,orb,1_4,4,0.85,212,51,1252
v_graffiti,viewpoint,orb,1_4,4,0.9,458,94,1252
v_graffiti,viewpoint,orb,1_4,4,0.95,982,148,1252
v_graffiti,viewpoint,orb,1_4,4,0.99,1816,202,1252
v_graffiti,viewpoint,orb,1_5,5,0.5,0,0,1044
v_graffiti,viewpoint,orb,1_5,5,0.55,0,0,1044
v_graffiti,viewpoint,orb,1_5,5,0.6,0,0,1044
v_graffiti,viewpoint,orb,1_5,5,0.65,4,0,1044
v_graffiti,viewpoint,orb,1_5,5,0.7,6,0,1044
v_graffiti,viewpoint,orb,1_5,5,0.75,16,1,1044
v_graffiti,viewpoint,orb,1_5,5,0.8,42,3,1044
v_graffiti,viewpoint,orb,1_5,5,0.85,114,7,1044
v_graffiti,viewpoint,orb,1_5,5,0.9,341,14,1044
v_graffiti,viewpoint,orb,1_5,5,0.95,906,23,1044
v_graffiti,viewpoint,orb,1_5,5,0.99,1778,33,1044
v_graffiti,viewpoint,orb,1_6,6,0.5,1,0,975
v_graffiti,viewpoint,orb,1_6,6,0.55,2,0,975
v_graffiti,viewpoint,orb,1_6,6,0.6,2,0,975
v_graffiti,viewpoint,orb,1_6,6,0.65,2,0,975
v_graffiti,viewpoint,orb,1_6,6,0.7,4,0,975
v_graffiti,viewpoint,orb,1_6,6,0.75,14,0,975
v_graffiti,viewpoint,orb,1_6,6,0.8,33,0,975
v_graffiti,viewpoint,orb,1_6,6,0.85,121,0,975
v_graffiti,viewpoint,orb,1_6,6,0.9,323,1,975
v_graffiti,viewpoint,orb,1_6,6,0.95,836,4,975
v_graffiti,viewpoint,orb,1_6,6,0.99,1794,9,975
v_home,viewpoint,sift,1_2,2,0.5,345,341,4223
v_home,viewpoint,sift,1_2,2,0.55,471,461,4223
v_home,viewpoint,sift,1_2,2,0.6,594,575,4223
v_home,viewpoint,sift,1_2,2,0.65,742,706,4223
v_home,viewpoint,sift,1_2,2,0.7,916,845,4223
v_home,viewpoint,sift,1_2,2,0.75,1130,1004,4223
v_home,viewpoint,sift,1_2,2,0.8,1407,1147,4223
v_home,viewpoint,sift,1_2,2,0.85,1785,1308,4223
v_home,viewpoint,sift,1_2,2,0.9,2450,1459,4223
v_home,viewpoint,sift,1_2,2,0.95,3823,1605,4223
v_home,viewpoint,sift,1_2,2,0.99,6237,1712,4223
v_home,viewpoint,sift,1_3,3,0.5,63,59,3034
v_home,viewpoint,sift,1_3,3,0.55,100,94,3034
v_home,viewpoint,sift,1_3,3,0.6,146,132,3034
v_home,viewpoint,sift,1_3,3,0.65,203,174,3034
v_home,viewpoint,sift,1_3,3,0.7,294,231,3034
v_home,viewpoint,sift,1_3,3,0.75,427,303,3034
v_home,viewpoint,sift,1_3,3,0.8,602,371,3034
v_home,viewpoint,sift,1_3,3,0.85,918,443,3034
v_home,viewpoint,sift,1_3,3,0.9,1558,514,3034
v_home,viewpoint,sift,1_3,3,0.95,3198,601,3034
v_home,viewpoint,sift,1_3,3,0.99,5983,672,3034
v_home,viewpoint,sift,1_4,4,0.5,498,489,4139
v_home,viewpoint,sift,1_4,4,0.55,644,625,4139
v_home,viewpoint,sift,1_4,4,0.6,782,752,4139
v_home,viewpoint,sift,1_4,4,0.65,933,894,4139
v_home,viewpoint,sift,1_4,4,0.7,1097,1022,4139
v_home,viewpoint,sift,1_4,4,0.75,1261,1141,4139
v_home,viewpoint,sift,1_4,4,0.8,1470,1252,4139
v_home,viewpoint,sift,1_4,4,0.85,1803,1387,4139
v_home,viewpoint,sift,1_4,4,0.9,2415,1511,4139
v_home,viewpoint,sift,1_4,4,0.95,3808,1645,4139
v_home,viewpoint,sift,1_4,4,0.99,6108,1743,4139
v_home,viewpoint,sift,1_5,5,0.5,9,2,2759
v_home,viewpoint,sift,1_5,5,0.55,19,5,2759
v_home,viewpoint,sift,1_5,5,0.6,48,14,2759
v_home,viewpoint,sift,1_5,5,0.65,86,34,2759
v_home,viewpoint,sift,1_5,5,0.7,149,57,2759
v_home,viewpoint,sift,1_5,5,0.75,265,93,2759
v_home,viewpoint,sift,1_5,5,0.8,418,128,2759
v_home,viewpoint,sift,1_5,5,0.85,719,183,2759
v_home,viewpoint,sift,1_5,5,0.9,1397,251,2759
v_home,viewpoint,sift,1_5,5,0.95,3038,315,2759
v_home,viewpoint,sift,1_5,5,0.99,5929,394,2759
v_home,viewpoint,sift,1_6,6,0.5,1764,1759,4475
v_home,viewpoint,sift,1_6,6,0.55,1953,1946,4475
v_home,viewpoint,sift,1_6,6,0.6,2112,2096,4475
v_home,viewpoint,sift,1_6,6,0.65,2276,2244,4475
v_home,viewpoint,sift,1_6,6,0.7,2424,2373,4475
v_home,viewpoint,sift,1_6,6,0.75,2590,2499,4475
v_home,viewpoint,sift,1_6,6,0.8,2781,2592,4475
v_home,viewpoint,sift,1_6,6,0.85,3074,2687,4475
v_home,viewpoint,sift,1_6,6,0.9,3646,2772,4475
v_home,viewpoint,sift,1_6,6,0.95,4678,2829,4475
v_home,viewpoint,sift,1_6,6,0.99,6417,2880,4475
v_home,viewpoint,orb,1_2,2,0.5,35,33,1740
v_home,viewpoint,orb,1_2,2,0.55,60,54,1740
v_home,viewpoint,orb,1_2,2,0.6,94,87,1740
v_home,viewpoint,orb,1_2,2,0.65,138,129,1740
v_home,viewpoint,orb,1_2,2,0.7,189,174,1740
v_home,viewpoint,orb,1_2,2,0.75,258,228,1740
v_home,viewpoint,orb,1_2,2,0.8,336,282,1740
v_home,viewpoint,orb,1_2,2,0.85,479,360,1740
v_home,viewpoint,orb,1_2,2,0.9,739,457,1740
v_home,viewpoint,orb,1_2,2,0.95,1170,569,1740
v_home,viewpoint,orb,1_2,2,0.99,1817,657,1740
v_home,viewpoint,orb,1_3,3,0.5,5,3,1594
v_home,viewpoint,orb,1_3,3,0.55,13,7,1594
v_home,viewpoint,orb,1_3,3,0.6,23,14,1594
v_home,viewpoint,orb,1_3,3,0.65,38,22,1594
v_home,viewpoint,orb,1_3,3,0.7,59,35,1594
v_home,viewpoint,orb,1_3,3,0.75,107,58,1594
v_home,viewpoint,orb,1_3,3,0.8,156,74,1594
v_home,viewpoint,orb,1_3,3,0.85,296,107,1594
v_home,viewpoint,orb,1_3,3,0.9,531,151,1594
v_home,viewpoint,orb,1_3,3,0.95,1026,202,1594
v_home,viewpoint,orb,1_3,3,0.99,1829,247,1594
v_home,viewpoint,orb,1_4,4,0.5,35,32,1710
v_home,viewpoint,orb,1_4,4,0.55,66,61,1710
v_home,viewpoint,orb,1_4,4,0.6,111,103,1710
v_home,viewpoint,orb,1_4,4,0.65,167,153,1710
v_home,viewpoint,orb,1_4,4,0.7,232,210,1710
v_home,viewpoint,orb,1_4,4,0.75,318,278,1710
v_home,viewpoint,orb,1_4,4,0.8,439,366,1710
v_home,viewpoint,orb,1_4,4,0.85,581,453,1710
v_home,viewpoint,orb,1_4,4,0.9,822,547,1710
v_home,viewpoint,orb,1_4,4,0.95,1240,659,1710
v_home,viewpoint,orb,1_4,4,0.99,1834,741,1710
v_home,viewpoint,orb,1_5,5,0.5,0,0,1298
v_home,viewpoint,orb,1_5,5,0.55,1,0,1298
v_home,viewpoint,orb,1_5,5,0.6,4,1,1298
v_home,viewpoint,orb,1_5,5,0.65,11,3,1298
v_home,viewpoint,orb,1_5,5,0.7,20,8,1298
v_home,viewpoint,orb,1_5,5,0.75,43,14,1298
v_home,viewpoint,orb,1_5,5,0.8,91,25,1298
v_home,viewpoint,orb,1_5,5,0.85,180,36,1298
v_home,viewpoint,orb,1_5,5,0.9,358,51,1298
v_home,viewpoint,orb,1_5,5,0.95,857,73,1298
v_home,viewpoint,orb,1_5,5,0.99,1777,109,1298
v_home,viewpoint,orb,1_6,6,0.5,272,269,1704
v_home,viewpoint,orb,1_6,6,0.55,371,367,1704
v_home,viewpoint,orb,1_6,6,0.6,468,462,1704
v_home,viewpoint,orb,1_6,6,0.65,556,548,1704
v_home,viewpoint,orb,1_6,6,0.7,638,624,1704
v_home,viewpoint,orb,1_6,6,0.75,741,713,1704
v_home,viewpoint,orb,1_6,6,0.8,823,772,1704
v_home,viewpoint,orb,1_6,6,0.85,949,853,1704
v_home,viewpoint,orb,1_6,6,0.9,1120,917,1704
v_home,viewpoint,orb,1_6,6,0.95,1444,995,1704
v_home,viewpoint,orb,1_6,6,0.99,1881,1041,1704
v_laptop,viewpoint,sift,1_2,2,0.5,983,981,1333
v_laptop,viewpoint,sift,1_2,2,0.55,1007,1005,1333
v_laptop,viewpoint,sift,1_2,2,0.6,1029,1026,1333
v_laptop,viewpoint,sift,1_2,2,0.65,1050,1046,1333
v_laptop,viewpoint,sift,1_2,2,0.7,1066,1058,1333
v_laptop,viewpoint,sift,1_2,2,0.75,1081,1066,1333
v_laptop,viewpoint,sift,1_2,2,0.8,1104,1072,1333
v_laptop,viewpoint,sift,1_2,2,0.85,1147,1077,1333
v_laptop,viewpoint,sift,1_2,2,0.9,1237,1087,1333
v_laptop,viewpoint,sift,1_2,2,0.95,1444,1099,1333
v_laptop,viewpoint,sift,1_2,2,0.99,1775,1104,1333
v_laptop,viewpoint,sift,1_3,3,0.5,595,592,1017
v_laptop,viewpoint,sift,1_3,3,0.55,617,614,1017
v_laptop,viewpoint,sift,1_3,3,0.6,641,636,1017
v_laptop,viewpoint,sift,1_3,3,0.65,663,655,1017
v_laptop,viewpoint,sift,1_3,3,0.7,691,674,1017
v_laptop,viewpoint,sift,1_3,3,0.75,714,682,1017
v_laptop,viewpoint,sift,1_3,3,0.8,746,686,1017
v_laptop,viewpoint,sift,1_3,3,0.85,810,693,1017
v_laptop,viewpoint,sift,1_3,3,0.9,950,700,1017
v_laptop,viewpoint,sift,1_3,3,0.95,1220,705,1017
v_laptop,viewpoint,sift,1_3,3,0.99,1718,712,1017
v_laptop,viewpoint,sift,1_4,4,0.5,486,485,890
v_laptop,viewpoint,sift,1_4,4,0.55,506,504,890
v_laptop,viewpoint,sift,1_4,4,0.6,516,514,890
v_laptop,viewpoint,sift,1_4,4,0.65,532,525,890
v_laptop,viewpoint,sift,1_4,4,0.7,545,534,890
v_laptop,viewpoint,sift,1_4,4,0.75,567,543,890
v_laptop,viewpoint,sift,1_4,4,0.8,604,550,890
v_laptop,viewpoint,sift,1_4,4,0.85,657,556,890
v_laptop,viewpoint,sift,1_4,4,0.9,790,562,890
v_laptop,viewpoint,sift,1_4,4,0.95,1141,565,890
v_laptop,viewpoint,sift,1_4,4,0.99,1690,571,890
v_laptop,viewpoint,sift,1_5,5,0.5,487,486,890
v_laptop,viewpoint,sift,1_5,5,0.55,507,506,890
v_laptop,viewpoint,sift,1_5,5,0.6,526,525,890
v_laptop,viewpoint,sift,1_5,5,0.65,547,544,890
v_laptop,viewpoint,sift,1_5,5,0.7,560,551,890
v_laptop,viewpoint,sift,1_5,5,0.75,583,560,890
v_laptop,viewpoint,sift,1_5,5,0.8,618,571,890
v_laptop,viewpoint,sift,1_5,5,0.85,690,581,890
v_laptop,viewpoint,sift,1_5,5,0.9,809,586,890
v_laptop,viewpoint,sift,1_5,5,0.95,1127,594,890
v_laptop,viewpoint,sift,1_5,5,0.99,1687,600,890
v_laptop,viewpoint,sift,1_6,6,0.5,567,565,1125
v_laptop,viewpoint,sift,1_6,6,0.55,607,605,1125
v_laptop,viewpoint,sift,1_6,6,0.6,632,628,1125
v_laptop,viewpoint,sift,1_6,6,0.65,661,654,1125
v_laptop,viewpoint,sift,1_6,6,0.7,689,676,1125
v_laptop,viewpoint,sift,1_6,6,0.75,714,688,1125
v_laptop,viewpoint,sift,1_6,6,0.8,745,700,1125
v_laptop,viewpoint,sift,1_6,6,0.85,810,709,1125
v_laptop,viewpoint,sift,1_6,6,0.9,929,716,1125
v_laptop,viewpoint,sift,1_6,6,0.95,1258,730,1125
v_laptop,viewpoint,sift,1_6,6,0.99,1716,741,1125
v_laptop,viewpoint,orb,1_2,2,0.5,332,328,1938
v_laptop,viewpoint,orb,1_2,2,0.55,484,478,1938
v_laptop,viewpoint,orb,1_2,2,0.6,626,618,1938
v_laptop,viewpoint,orb,1_2,2,0.65,800,785,1938
v_laptop,viewpoint,orb,1_2,2,0.7,956,932,1938
v_laptop,viewpoint,orb,1_2,2,0.75,1108,1080,1938
v_laptop,viewpoint,orb,1_2,2,0.8,1264,1225,1938
v_laptop,viewpoint,orb,1_2,2,0.85,1414,1353,1938
v_laptop,viewpoint,orb,1_2,2,0.9,1581,1471,1938
v_laptop,viewpoint,orb,1_2,2,0.95,1755,1569,1938
v_laptop,viewpoint,orb,1_2,2,0.99,1951,1640,1938
v_laptop,viewpoint,orb,1_3,3,0.5,339,336,1927
v_laptop,viewpoint,orb,1_3,3,0.55,450,446,1927
v_laptop,viewpoint,orb,1_3,3,0.6,545,541,1927
v_laptop,viewpoint,orb,1_3,3,0.65,665,655,1927
v_laptop,viewpoint,orb,1_3,3,0.7,767,754,1927
v_laptop,viewpoint,orb,1_3,3,0.75,883,864,1927
v_laptop,viewpoint,orb,1_3,3,0.8,1009,977,1927
v_laptop,viewpoint,orb,1_3,3,0.85,1129,1075,1927
v_laptop,viewpoint,orb,1_3,3,0.9,1284,1170,1927
v_laptop,viewpoint,orb,1_3,3,0.95,1522,1261,1927
v_laptop,viewpoint,orb,1_3,3,0.99,1878,1336,1927
v_laptop,viewpoint,orb,1_4,4,0.5,264,261,1904
